parameter,label,factor,b,F,G,H,S,a_hat,a_H_dim,tau_mode_H,tau_mean_H,omega_0_dim,T_0,N_star,P_star,G_4,ell_1,a_H_ratio,tau_ratio,omega_ratio,P_star_ratio
gamma,$\gamma$,1.192,0.2702735641220913,0.9269522005367418,-0.5405471282441826,-2.0,-0.0,1.8118390962258095,0.28036941726727044,3.5667228250031293,7.133445650006259,0.05519396072264903,113.83827550903155,23.84,1.3913454164903585,-1.9267509857016238,-2.700940681523504,0.7935929742255389,1.2600918008074504,1.0527562837446605,0.9771903698285702
gamma,$\gamma$,1.196,0.2711805223909574,0.9264611242757674,-0.5423610447819148,-2.0,-0.0,1.8033398759887005,0.27905422243011946,3.583532946721203,7.167065893442406,0.0552368599771819,113.74986394547305,23.919999999999998,1.3906083162337775,-1.9248292451960198,-2.696151193355395,0.7898702808138471,1.2660306689468612,1.053574533770318,0.9766726786328455
gamma,$\gamma$,1.2,0.27208748065982347,0.9259684028681902,-0.5441749613196469,-2.0,-0.0,1.794885221369062,0.27774592381031277,3.600412874764464,7.200825749528928,0.05527913863824455,113.66286562997566,24.0,1.3898687466296034,-1.9228811199803149,-2.691362424226107,0.7861671073258565,1.2719941990469368,1.0543809467459273,0.9761532531282573
alpha,$\alpha$,0.8,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.7797778450457455,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.2499999999999998
alpha,$\alpha$,0.804,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.7709232289012395,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.243781094527363
alpha,$\alpha$,0.808,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.7621562822235106,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.2376237623762376
alpha,$\alpha$,0.812,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.7534757094046753,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,1.231527093596059
alpha,$\alpha$,0.8160000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.7448802402409271,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.2254901960784312
alpha,$\alpha$,0.8200000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.7363686293129226,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.2195121951219512
alpha,$\alpha$,0.8240000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.7279396553842192,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.2135922330097089
alpha,$\alpha$,0.8280000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.7195921208171456,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.2077294685990339
alpha,$\alpha$,0.8320000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.7113248510055246,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.2019230769230769
alpha,$\alpha$,0.8360000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.70313669382368,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1961722488038278
alpha,$\alpha$,0.8400000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.6950265190911862,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1904761904761902
alpha,$\alpha$,0.8440000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.6869932180528395,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.1848341232227488
alpha,$\alpha$,0.8480000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.679035702873345,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1792452830188678
alpha,$\alpha$,0.8520000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.6711529061462398,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1737089201877933
alpha,$\alpha$,0.856,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.663343780416585,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,1.1682242990654206
alpha,$\alpha$,0.86,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.655607297716973,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.1627906976744187
alpha,$\alpha$,0.864,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.6479424491164314,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1574074074074074
alpha,$\alpha$,0.868,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.6403482442817934,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,1.1520737327188941
alpha,$\alpha$,0.872,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.6328237110511428,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.146788990825688
alpha,$\alpha$,0.876,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.625367895018946,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1415525114155252
alpha,$\alpha$,0.88,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.617979859132496,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,1.1363636363636362
alpha,$\alpha$,0.884,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.6106586832993175,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1312217194570136
alpha,$\alpha$,0.888,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.6034034640051764,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1261261261261262
alpha,$\alpha$,0.892,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5962133139423729,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,1.1210762331838564
alpha,$\alpha$,0.896,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5890873616479873,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1160714285714286
alpha,$\alpha$,0.9,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.582024751151774,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.1111111111111112
alpha,$\alpha$,0.904,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5750246416334035,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.106194690265487
alpha,$\alpha$,0.908,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5680862070887627,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.1013215859030836
alpha,$\alpha$,0.912,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5612086360050401,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0964912280701755
alpha,$\alpha$,0.916,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5543911310443195,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.091703056768559
alpha,$\alpha$,0.92,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.547632908735431,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0869565217391304
alpha,$\alpha$,0.924,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.540933199173806,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.0822510822510822
alpha,$\alpha$,0.928,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5342912457290911,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0775862068965516
alpha,$\alpha$,0.932,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5277063047602966,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0729613733905579
alpha,$\alpha$,0.936,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5211776453382442,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0683760683760684
alpha,$\alpha$,0.9400000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5147045489751028,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0638297872340425
alpha,$\alpha$,0.944,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5082863093608014,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0593220338983051
alpha,$\alpha$,0.948,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.5019222321061148,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0548523206751057
alpha,$\alpha$,0.952,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4956116344922235,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.050420168067227
alpha,$\alpha$,0.956,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4893538452265658,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0460251046025106
alpha,$\alpha$,0.96,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4831482042047883,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0416666666666667
alpha,$\alpha$,0.964,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4769940622786273,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,1.037344398340249
alpha,$\alpha$,0.968,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.470890781029542,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.0330578512396695
alpha,$\alpha$,0.972,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.464837732547939,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.02880658436214
alpha,$\alpha$,0.976,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4588342992178245,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0245901639344264
alpha,$\alpha$,0.98,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4528798735067312,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0204081632653061
alpha,$\alpha$,0.984,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.446973857760769,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.016260162601626
alpha,$\alpha$,0.988,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4411156640046525,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0121457489878543
alpha,$\alpha$,0.992,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.435304713746569,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,1.0080645161290323
alpha,$\alpha$,0.996,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4295404377877476,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0040160642570282
alpha,$\alpha$,1.0,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4238222760365966,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0
alpha,$\alpha$,1.004,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4181496773272875,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9960159362549801
alpha,$\alpha$,1.008,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4125220992426555,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9920634920634921
alpha,$\alpha$,1.012,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.406939007941301,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,0.9881422924901185
alpha,$\alpha$,1.016,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4013998779887762,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.984251968503937
alpha,$\alpha$,1.02,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3959041921927418,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9803921568627451
alpha,$\alpha$,1.024,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3904514414419888,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.9765625
alpha,$\alpha$,1.028,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3850411245492185,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9727626459143969
alpha,$\alpha$,1.032,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3796727480974773,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,0.9689922480620154
alpha,$\alpha$,1.036,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3743458262901511,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9652509652509652
alpha,$\alpha$,1.04,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3690598808044199,-1.992082205011944,-2.9398458219116295,1.0,1.0,1.0,0.9615384615384616
alpha,$\alpha$,1.044,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.363814440648081,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9578544061302682
alpha,$\alpha$,1.048,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3586090420196533,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9541984732824428
alpha,$\alpha$,1.052,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3534432281716697,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.9505703422053231
alpha,$\alpha$,1.056,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3483165492770801,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9469696969696969
alpha,$\alpha$,1.06,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.343228562298676,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9433962264150942
alpha,$\alpha$,1.064,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3381788308614628,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9398496240601503
alpha,$\alpha$,1.068,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3331669251278995,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9363295880149813
alpha,$\alpha$,1.072,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3281924216759295,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9328358208955223
alpha,$\alpha$,1.076,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3232549033797367,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.9293680297397771
alpha,$\alpha$,1.08,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.318353959293145,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,0.9259259259259259
alpha,$\alpha$,1.084,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3134891845356056,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9225092250922509
alpha,$\alpha$,1.088,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3086601801806954,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9191176470588235
alpha,$\alpha$,1.092,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.3038665531470663,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9157509157509156
alpha,$\alpha$,1.096,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.299107916091785,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9124087591240875
alpha,$\alpha$,1.1,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2943838873059967,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.909090909090909
alpha,$\alpha$,1.104,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2896940906128591,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.9057971014492753
alpha,$\alpha$,1.108,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2850381552676864,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.9025270758122743
alpha,$\alpha$,1.112,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2804157158602487,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8992805755395683
alpha,$\alpha$,1.116,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2758264122191725,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8960573476702508
alpha,$\alpha$,1.12,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2712698893183898,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8928571428571428
alpha,$\alpha$,1.124,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.266745797185584,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.889679715302491
alpha,$\alpha$,1.1280000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2622537908125855,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8865248226950353
alpha,$\alpha$,1.1320000000000001,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2577935300676648,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.8833922261484098
alpha,$\alpha$,1.136,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2533646796096802,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8802816901408451
